Date/Time,LV ActivePower (kW),Wind Speed (m/s),Wind Direction (°),Theoretical_Power_Curve (KWh),
21 06 2018 05:50,0,3.098962069,68.97057343,19.95026547,
21 06 2018 06:00,0,3.019582033,73.3899765,16.65730154,
21 06 2018 06:10,56.18729019,4.077665806,71.42636108,137.5551017,
21 06 2018 06:20,97.37978363,4.081241131,83.74813843,138.2317783,
21 06 2018 06:30,0.2426657975,3.01315999,106.5644989,16.43497452,
21 06 2018 06:40,0,3.081666946,97.30510712,19.1469015,
21 06 2018 06:50,128.2738037,4.602249146,77.34938049,243.9617405,
21 06 2018 07:00,676.1635132,6.390781879,66.21755219,763.9269364,
21 06 2018 07:10,506.4237061,6.015431881,66.65294647,629.2093638,
21 06 2018 07:20,540.734314,6.151311874,68.43147278,676.2336884,
21 06 2018 07:30,1088.088989,7.553441048,71.67545319,1285.589664,
21 06 2018 07:40,1137.480957,7.716585159,74.90540314,1372.116,
21 06 2018 07:50,873.2299805,7.079717159,75.48605347,1052.281869,
21 06 2018 08:00,562.2797852,5.487792969,79.05236816,465.4951752,
21 06 2018 08:10,455.4049988,5.265047073,81.87732697,403.8817299,
21 06 2018 08:20,638.2230835,6.245748997,77.51625824,710.0789833,
21 06 2018 08:30,506.9559937,6.161655903,68.88350677,679.8943008,
21 06 2018 08:40,321.4393005,5.429712772,60.09860992,449.0059353,
21 06 2018 08:50,172.824707,4.496694088,54.20708847,221.3002778,
21 06 2018 09:00,159.4803009,4.349164009,58.94659042,190.7370694,
21 06 2018 09:10,286.3583984,5.030600071,58.52056885,343.5527569,
21 06 2018 09:20,526.8751221,6.038712025,61.68960953,637.1259205,
21 06 2018 09:30,1045.600952,7.418731213,59.40008926,1216.220196,
21 06 2018 09:40,696.0311279,6.411604881,56.40402985,771.8455954,
21 06 2018 09:50,799.0239258,6.832296848,60.72097015,942.2479463,
21 06 2018 10:00,1137.651978,7.706117153,60.03068161,1366.463548,
21 06 2018 10:10,1154.355957,7.690670013,59.48995972,1358.147095,
21 06 2018 10:20,1358.43103,8.05165863,59.5241394,1559.71684,
21 06 2018 10:30,1198.045044,7.729798794,59.86458969,1379.270121,
21 06 2018 10:40,1058.246948,7.461678028,61.11217117,1238.166935,
21 06 2018 10:50,663.7061157,6.33008194,63.12969971,741.1131974,
21 06 2018 11:00,584.1541138,6.203813076,64.31027222,694.9315998,
21 06 2018 11:10,523.5393066,5.955082893,59.71123886,609.9421439,
21 06 2018 11:20,271.3380127,4.976283073,54.21693039,330.1944426,
21 06 2018 11:30,83.12106323,3.703579903,58.44419098,78.11653124,
21 06 2018 11:40,8.671929359,2.868964911,34.95273972,0,
21 06 2018 11:50,0,2.24436307,41.06200027,0,
21 06 2018 12:00,0,2.440453053,31.44467926,0,
21 06 2018 12:10,0,2.733987093,19.46076012,0,
21 06 2018 12:20,0,2.541368961,50.52072144,0,
21 06 2018 12:30,0,3.342691898,49.31389999,36.36115972,
21 06 2018 12:40,0,1.870659947,29.26258087,0,
21 06 2018 12:50,0,2.612099886,53.2599411,0,
21 06 2018 13:00,0,2.291563034,55.17993927,0,
21 06 2018 13:10,0,3.357505083,57.81373978,37.66495341,
21 06 2018 13:20,41.08729172,3.487869978,65.94487,50.65320853,
21 06 2018 13:30,65.89388275,3.828265905,64.23964691,97.38646177,
21 06 2018 13:40,241.4557953,4.964739799,70.02005005,327.3843513,
21 06 2018 13:50,247.0635071,4.993020058,66.15335846,334.2867095,
21 06 2018 14:00,118.8580017,4.175251961,65.68383026,156.2427304,
21 06 2018 14:10,110.0185013,4.017106056,63.32263184,126.1824773,
21 06 2018 14:20,72.62181091,3.838562012,59.64551163,99.08888417,
21 06 2018 14:30,4.77431488,2.593314886,48.51594162,0,
21 06 2018 14:40,7.767990112,3.068108082,44.66627121,18.55055548,
21 06 2018 14:50,0,2.580564976,50.75363922,0,
21 06 2018 15:00,0,2.117595911,60.41411972,0,
21 06 2018 15:10,0,1.184434056,58.64992905,0,
21 06 2018 15:20,0,1.081516981,74.65112305,0,
21 06 2018 15:30,0,0.8212422132,23.62771034,0,
21 06 2018 15:40,0,1.17531395,38.44292068,0,
21 06 2018 15:50,0,1.285753012,26.18194962,0,
21 06 2018 16:00,0,1.324105024,21.34129906,0,
21 06 2018 16:10,0,0.8428257108,35.75925827,0,
21 06 2018 16:20,0,1.234212041,38.16065979,0,
21 06 2018 16:30,0,1.769058943,39.57651901,0,
21 06 2018 16:40,0,1.704419017,47.30776978,0,
21 06 2018 16:50,0,1.800971031,26.24051094,0,
21 06 2018 17:00,0,1.864490032,25.10033989,0,
21 06 2018 17:10,0,2.826258898,17.58922958,0,
21 06 2018 17:20,0,3.043484926,21.25777054,17.54279274,
21 06 2018 17:30,6.569200993,3.557547092,21.17898941,58.71020778,
21 06 2018 17:40,75.84905243,4.028715134,23.49745941,128.3496906,
21 06 2018 17:50,202.9149017,4.888785839,31.74721909,309.1406526,
21 06 2018 18:00,101.6060028,4.032999992,38.15755081,129.1511262,
21 06 2018 18:10,9.889996529,3.4022789,47.99462891,41.81918988,
21 06 2018 18:20,36.24261856,3.986622095,46.95714951,125.4457597,
21 06 2018 18:30,58.49253082,3.877366066,33.73646164,105.6574112,
21 06 2018 18:40,19.68939972,3.338570118,39.13639069,36.00462176,
21 06 2018 18:50,28.7288208,3.455220938,37.6059494,47.14515818,
21 06 2018 19:00,26.84884071,3.357544899,41.91809082,37.66850515,
21 06 2018 19:10,0.1452665031,2.73904705,63.67304993,0,
21 06 2018 19:20,18.17193031,3.923909903,65.44962311,113.8538775,
21 06 2018 19:30,53.39297104,4.152843952,65.71685028,151.9109176,
21 06 2018 19:40,20.23106956,3.693583012,59.78334045,76.67924789,
21 06 2018 19:50,0,3.008215904,46.43235016,16.26830902,
21 06 2018 20:00,0,2.329560041,45.26335907,0,
21 06 2018 20:10,0,1.552492023,57.71831894,0,
21 06 2018 20:20,0,0.9873927236,71.85534668,0,
21 06 2018 20:30,0,0.9674791098,36.67169952,0,
21 06 2018 20:40,0,1.014631033,20.10716057,0,
21 06 2018 20:50,0,1.483049989,9.719556808,0,
21 06 2018 21:00,0,1.741842031,5.821148872,0,
21 06 2018 21:10,0,1.274091959,1.843235016,0,
21 06 2018 21:20,0,0.5441983938,54.39052963,0,
21 06 2018 21:30,0,0.3310121894,98.38028717,0,
21 06 2018 21:40,0,0.5946784019,36.11083984,0,
21 06 2018 21:50,0,0.6288254857,71.31108856,0,
21 06 2018 22:00,0,0.3646410108,76.01685333,0,
21 06 2018 22:10,0,0.5900298953,318.0180054,0,
21 06 2018 22:20,0,1.154240966,343.3460999,0,
21 06 2018 22:30,0,1.029598951,315.3601074,0,
21 06 2018 22:40,0,1.025567055,315.9508972,0,
21 06 2018 22:50,0,0.8001723289,326.5494995,0,
21 06 2018 23:00,0,0.5945218801,333.7239075,0,
21 06 2018 23:10,0,0.8960428238,26.95443916,0,
21 06 2018 23:20,0,0.9418542981,26.15177917,0,
21 06 2018 23:30,0,1.044630051,3.010258913,0,
21 06 2018 23:40,0,0.4356201887,300.1140137,0,
21 06 2018 23:50,0,0.4699042141,306.7614136,0,
22 06 2018 00:00,0,0.9134007096,269.9343872,0,
22 06 2018 00:10,0,1.006384015,282.4957886,0,
22 06 2018 00:20,0,1.17652905,252.1656952,0,
22 06 2018 00:30,0,1.261692047,265.9359131,0,
22 06 2018 00:40,0,1.992295027,291.8308105,0,
22 06 2018 00:50,0,2.033071995,280.0426025,0,
22 06 2018 01:00,0,1.792776942,254.3529053,0,
22 06 2018 01:10,0,2.242436886,237.2528076,0,
22 06 2018 01:20,0,2.090384007,241.8126068,0,
22 06 2018 01:30,0,2.215112925,255.7008972,0,
22 06 2018 01:40,0,2.22942996,266.1167908,0,
22 06 2018 01:50,0,2.369940996,284.0737915,0,
22 06 2018 02:00,0,2.189203978,291.9641113,0,
22 06 2018 02:10,0,1.940556049,265.6170959,0,
22 06 2018 02:20,0,3.228177071,227.3885956,27.4668483,
22 06 2018 02:30,0,2.355438948,234.6795044,0,
22 06 2018 02:40,0,2.546999931,244.8311005,0,
22 06 2018 02:50,0,3.150724888,232.2129974,22.64063576,
22 06 2018 03:00,0,2.74514389,232.478302,0,
22 06 2018 03:10,0,2.961102009,229.2539063,0,
22 06 2018 03:20,0,3.064999104,217.7888947,18.41796199,
22 06 2018 03:30,0,2.818139076,213.7388,0,
22 06 2018 03:40,0,2.488502026,224.1062927,0,
22 06 2018 03:50,0,3.02573204,229.1988983,16.87639633,
22 06 2018 04:00,0,2.844861984,224.5292053,0,
22 06 2018 04:10,0,3.115971088,219.3105011,20.7870183,
22 06 2018 04:20,187.141098,4.917603016,206.2586975,316.0124103,
22 06 2018 04:30,206.7637024,4.26556778,210.1961975,173.9583804,
22 06 2018 04:40,115.0386963,3.741844893,212.1634064,83.76574412,
22 06 2018 04:50,195.0516968,4.572229862,207.2088013,237.446847,
22 06 2018 05:00,217.3336029,4.775220871,205.1811981,282.6382717,
22 06 2018 05:10,237.7884064,4.96170187,198.5980072,326.6464589,
22 06 2018 05:20,145.3567047,4.466211796,203.0106049,214.8819232,
22 06 2018 05:30,32.6658287,3.456270933,202.1156006,47.25532302,
22 06 2018 05:40,0,2.965805054,228.6266937,0,
22 06 2018 05:50,0,2.370053053,221.8155975,0,
22 06 2018 06:00,0,2.289938927,224.3688965,0,
22 06 2018 06:10,0,2.571894884,229.491394,0,
22 06 2018 06:20,0,2.294399977,234.9768982,0,
22 06 2018 06:30,0,2.109575987,225.2783051,0,
22 06 2018 06:40,0,2.372565985,223.9761963,0,
22 06 2018 06:50,0,2.406866074,214.8392944,0,
22 06 2018 07:00,0,2.177232027,215.7725983,0,
22 06 2018 07:10,0,1.84987998,210.5122986,0,
22 06 2018 07:20,0,1.20430696,193.0951996,0,
22 06 2018 07:30,0,1.793609977,219.1127014,0,
22 06 2018 07:40,0,0.9530304074,221.3728943,0,
22 06 2018 07:50,0,1.468883991,268.1438904,0,
22 06 2018 08:00,0,1.742696047,277.3460083,0,
22 06 2018 08:10,0,0.8798823953,70.58197021,0,
22 06 2018 08:20,0,0.8696792126,45.95079041,0,
22 06 2018 08:30,0,0.9619308114,337.5795898,0,
22 06 2018 08:40,0,0.7423372269,268.7550049,0,
22 06 2018 08:50,0,2.723762989,48.33757019,0,
22 06 2018 09:00,0,1.570062995,4.161382198,0,
22 06 2018 09:10,0,1.442782998,0.4256005883,0,
22 06 2018 09:20,0,2.05439496,24.96925926,0,
22 06 2018 09:30,0,1.907542944,31.39253998,0,
22 06 2018 09:40,0,2.188646078,23.14904022,0,
22 06 2018 09:50,0,3.493789911,54.08253098,51.30755528,
22 06 2018 10:00,0,3.613775015,94.29718781,65.77838199,
22 06 2018 10:10,37.0097084,4.179793835,130.2003937,157.123769,
22 06 2018 10:20,0.7122001052,2.296593904,124.9207993,0,
22 06 2018 10:30,0,1.906147957,87.826828,0,
22 06 2018 10:40,26.2542305,4.131958961,134.0355072,147.8956379,
22 06 2018 10:50,0,1.521623015,235.743103,0,
22 06 2018 11:00,0,1.516116977,290.3630066,0,
22 06 2018 11:10,0,2.481627941,283.4374084,0,
22 06 2018 11:20,0,1.295292974,305.2348022,0,
22 06 2018 11:30,0,1.943719029,339.2278137,0,
22 06 2018 11:40,0,0.9332115054,311.0068054,0,
22 06 2018 12:00,0,1.246479988,0,0,
22 06 2018 12:10,0,1.024945021,0,0,
22 06 2018 12:20,0,1.554703951,345.4784851,0,
22 06 2018 12:30,0,2.461971998,347.4992065,0,
22 06 2018 12:40,0,2.294433117,354.4258118,0,
22 06 2018 12:50,0,1.949401021,345.5606995,0,
22 06 2018 13:00,0,1.778555989,356.8218079,0,
22 06 2018 13:10,0,1.551066995,45.87120056,0,
22 06 2018 13:20,0,1.392864943,48.22552872,0,
22 06 2018 13:30,0,0.8018885255,22.29939079,0,
22 06 2018 13:40,0,1.391113043,129.0688019,0,
22 06 2018 13:50,0,1.646512985,190.0227051,0,
22 06 2018 14:00,0,2.363702059,225.6309052,0,
22 06 2018 14:10,0,2.473824978,246.2245026,0,
22 06 2018 14:20,0,2.652225018,266.691803,0,
22 06 2018 14:30,0,2.47102809,267.3121033,0,
22 06 2018 14:40,0,4.497790813,250.9580994,221.5322362,
22 06 2018 14:50,23.64624023,3.057817936,241.2055969,18.11760705,
22 06 2018 15:00,46.45928955,3.679915905,228.1208954,74.74015999,
22 06 2018 15:10,1.334135056,3.066546917,217.2845001,18.48378072,
22 06 2018 15:20,0,2.997438908,227.1800995,0,
22 06 2018 15:30,0,2.744525909,237.3728943,0,
22 06 2018 15:40,0,2.370462894,238.1647034,0,
22 06 2018 15:50,0,3.132827044,254.5865021,21.66190727,
22 06 2018 16:00,31.4446907,3.248651981,252.985199,28.90308803,
22 06 2018 16:10,6.083143234,2.943176985,247.6797028,0,
22 06 2018 16:20,66.07414246,3.601526022,237.6154938,64.19551711,
22 06 2018 16:30,174.1392059,4.537475109,232.179306,229.9743267,
22 06 2018 16:40,271.5993958,5.087147236,239.5001984,357.700915,
22 06 2018 16:50,402.0679016,5.728862762,230.8020935,537.3097418,
22 06 2018 17:00,340.7553101,5.391294003,231.9654999,438.2654293,
22 06 2018 17:10,367.3163147,5.649796963,230.3491058,513.1418175,
22 06 2018 17:20,455.9668884,5.898124218,221.1786041,591.1553118,
22 06 2018 17:30,626.2277222,6.583607197,213.6289978,839.08485,
22 06 2018 17:40,810.6694946,6.860980034,215.4593964,954.6154374,
22 06 2018 17:50,1108.034058,7.640161037,217.7808075,1331.161456,
22 06 2018 18:00,1320.656982,8.142190933,218.483902,1612.444482,
22 06 2018 18:10,1341.878052,8.183984756,223.9622955,1637.051251,
22 06 2018 18:20,1496.73999,8.637527466,220.3813019,1913.454564,
22 06 2018 18:30,1451.130981,8.711356163,213.0363007,1959.83616,
22 06 2018 18:40,1551.526001,8.669192314,210.1197968,1933.306767,
22 06 2018 18:50,1381.525024,8.305163383,209.0088959,1709.291025,
22 06 2018 19:00,1325.574951,8.101448059,207.5258942,1588.616002,
22 06 2018 19:10,1496.859009,8.464877129,209.9633942,1806.379575,
22 06 2018 19:20,1514.651978,8.533201218,211.1221008,1848.506783,
22 06 2018 19:30,1694.215942,8.923881531,214.8916016,2095.040822,
22 06 2018 19:40,1897.177979,9.361495972,216.6694031,2379.143406,
22 06 2018 19:50,1813.685059,9.233711243,220.780304,2295.611933,
22 06 2018 20:00,1885.162964,9.382177353,222.1566925,2392.692001,
22 06 2018 20:10,1972.871948,9.483537674,220.4967041,2459.179728,
22 06 2018 20:20,1976.147949,9.501621246,219.511795,2441.182638,
22 06 2018 20:30,1992.660034,9.633084297,220.5180054,2542.027946,
22 06 2018 20:40,2153.443115,9.963299751,222.8876953,2769.070877,
22 06 2018 20:50,1964.228027,9.348689079,225.1280975,2370.757054,
22 06 2018 21:00,1239.637939,7.660905838,229.0635071,1342.206118,
22 06 2018 21:10,1159.94104,7.553752899,231.3769989,1285.751782,
22 06 2018 21:20,1260.625,7.935426235,224.7734985,1493.237577,
22 06 2018 21:30,1252.421997,8.007489204,224.9938049,1534.288381,
22 06 2018 21:40,1334.25,8.213218689,222.8690033,1654.359217,
22 06 2018 21:50,1204.293945,7.890971184,224.1118927,1468.192204,
22 06 2018 22:00,984.81427,7.171145916,226.8009949,1094.930893,
22 06 2018 22:10,1053.667969,7.360581875,233.4277039,1186.943552,
22 06 2018 22:20,1266.352051,7.789261818,225.8780975,1411.724525,
22 06 2018 22:30,1315.61499,7.998703003,219.6726074,1529.254049,
22 06 2018 22:40,1238.037964,7.904472828,219.629303,1475.775915,
22 06 2018 22:50,824.3934937,6.885241985,219.5397949,965.1545066,
22 06 2018 23:00,664.2849731,6.400411129,219.4739075,767.5828998,
22 06 2018 23:10,645.5429077,6.316267967,215.6963043,735.9771299,
22 06 2018 23:20,408.1286926,5.342199802,215.3188019,424.730378,
22 06 2018 23:30,432.5711975,5.456470013,213.1463013,456.5644502,
22 06 2018 23:40,563.4381714,6.055969238,211.5216064,643.0317302,
22 06 2018 23:50,343.7915955,5.226105213,215.6786957,393.5505334,
23 06 2018 00:00,307.4635925,4.962732792,216.9026031,326.8967854,
23 06 2018 00:10,232.5957031,4.397572041,214.4685974,200.6281803,
23 06 2018 00:20,269.517395,4.543972015,214.4346924,231.3655498,
23 06 2018 00:30,411.8956909,5.329198837,207.0005951,421.1813238,
23 06 2018 00:40,243.7465057,4.30533886,211.3948975,181.8939779,
23 06 2018 00:50,293.0498047,4.763738155,204.267807,280.0087606,
23 06 2018 01:00,253.0449066,4.698544025,203.7570953,265.2491108,
23 06 2018 01:10,281.5332031,4.851325989,206.920105,300.2977719,
23 06 2018 01:20,376.5297852,5.385451794,204.1408997,436.6436481,
23 06 2018 01:30,723.3792114,6.777355194,205.5997009,918.8340971,
23 06 2018 01:40,882.0189819,7.11695385,203.4689026,1069.517813,
23 06 2018 01:50,662.9359741,6.250762939,203.0955048,711.9026735,
23 06 2018 02:00,489.7196045,5.623580933,208.2633057,505.2627631,
23 06 2018 02:10,283.8638,4.78441,214.9743042,284.7490907,
23 06 2018 02:20,310.2611084,5.013758183,215.2884979,339.3867356,
23 06 2018 02:30,398.9229126,5.287892818,211.7003937,410.0021664,
23 06 2018 02:40,684.4713745,6.620354176,205.0413055,853.8790292,
23 06 2018 02:50,842.4036865,6.975612164,206.5794983,1005.047956,
23 06 2018 03:00,1099.363037,7.772072792,207.6634064,1402.299623,
23 06 2018 03:10,1211.067017,8.044364929,211.0791016,1555.504147,
23 06 2018 03:20,1080.866943,7.572122097,217.7881012,1295.323821,
23 06 2018 03:30,950.6593018,6.916450977,223.972702,978.8171941,
23 06 2018 03:40,1115.312012,7.414288044,222.7129974,1213.965483,
23 06 2018 03:50,922.7741089,7.004882813,231.1549988,1018.188377,
23 06 2018 04:00,762.2886963,6.467824936,235.4317932,793.4625919,
23 06 2018 04:10,695.9564209,6.533824921,242.2613983,819.2855488,
23 06 2018 04:20,640.6876221,6.355607986,242.0028992,750.6582413,
23 06 2018 04:30,390.9697876,5.468093872,238.1430054,459.8681904,
23 06 2018 04:40,376.9125977,5.445343018,234.9389038,453.4133986,
23 06 2018 04:50,373.365387,5.447400093,227.8168945,453.9950981,
23 06 2018 05:00,260.180603,4.836046219,224.6625061,296.7195864,
23 06 2018 05:10,159.5146942,4.300502777,225.2984924,180.9245233,
23 06 2018 05:20,54.11278915,3.611586094,221.0010986,65.49375903,
23 06 2018 05:30,1.088598967,2.672875881,231.4738007,0,
23 06 2018 05:40,0,2.78373909,244.8919067,0,
23 06 2018 05:50,0,2.854523897,248.1802063,0,
23 06 2018 06:00,0,2.59344101,258.4296875,0,
23 06 2018 06:10,0,1.83396101,248.8213043,0,
23 06 2018 06:20,0,2.863049984,263.5994873,0,
23 06 2018 06:30,0,1.461959004,229.2601013,0,
23 06 2018 06:40,0,1.671432972,230.9615021,0,
23 06 2018 06:50,0,1.982450962,265.8721924,0,
23 06 2018 07:00,0,2.152518034,236.3000031,0,
23 06 2018 07:10,0,1.594529986,250.0805054,0,
23 06 2018 07:20,0,2.925267935,267.4993896,0,
23 06 2018 07:30,0,2.681931973,273.2177124,0,
23 06 2018 07:40,0,3.300605059,279.8757935,32.84843398,
23 06 2018 07:50,0,3.533154964,269.4577026,55.80129615,
23 06 2018 08:00,36.97518921,3.742522955,260.4519043,83.86796165,
23 06 2018 08:10,78.48232269,3.960881948,254.536499,120.6117519,
23 06 2018 08:20,63.60023117,3.719468117,250.6703033,80.43372942,
23 06 2018 08:30,5.135612011,3.003402948,230.8549957,16.10982075,
23 06 2018 08:40,0,2.22083807,229.4936981,0,
23 06 2018 08:50,0,3.073318005,250.497406,18.77621853,
23 06 2018 09:00,4.627802849,3.17820406,264.1231079,24.24306486,
23 06 2018 09:10,0,2.805459976,252.9394073,0,
23 06 2018 09:20,0,1.862211943,256.8882141,0,
23 06 2018 09:30,0,2.334237099,263.5776062,0,
23 06 2018 09:40,0,2.589555979,280.4992065,0,
23 06 2018 09:50,0,2.869818926,291.9584961,0,
23 06 2018 10:00,0,3.262662888,307.6523132,29.9245558,
23 06 2018 10:10,0,3.021981001,334.7677002,16.74204518,
23 06 2018 10:20,46.34307098,4.802062035,9.064123154,288.8203008,
23 06 2018 10:30,349.6863098,5.382494926,13.3610096,435.8239794,
23 06 2018 10:40,485.0226135,5.846867085,15.09253979,574.5396992,
23 06 2018 10:50,337.3859863,5.231427193,17.43074989,394.9549549,
23 06 2018 11:00,522.4882202,5.866416931,25.00115013,580.8448263,
23 06 2018 11:10,197.4962006,4.508500099,21.8678894,223.8010545,
23 06 2018 11:20,237.8549957,4.706481934,24.87570953,267.0309603,
23 06 2018 11:30,519.0418701,5.830583096,28.16951942,569.3179528,
23 06 2018 11:40,1207.260986,7.45520401,26.96762085,1234.840705,
23 06 2018 11:50,882.1292114,6.898347855,28.96791077,970.8774275,
23 06 2018 12:00,1111.418945,7.389480114,24.64241028,1201.430581,
23 06 2018 12:10,1088.812988,7.161736965,23.71064949,1090.490354,
23 06 2018 12:20,1643.803955,8.404683113,23.89550018,1769.551728,
23 06 2018 12:30,1728.76001,8.619421005,26.79332924,1902.131108,
23 06 2018 12:40,1161.880005,7.396038055,34.45923996,1204.735282,
23 06 2018 12:50,1646.166992,8.508722305,37.75915146,1833.375036,
23 06 2018 13:00,1836.714966,8.819669724,32.63975143,2028.451828,
23 06 2018 13:10,1975.51001,9.161168098,38.56044006,2248.364697,
23 06 2018 13:20,1983.124023,9.191592216,37.19095993,2268.162263,
23 06 2018 13:30,1658.550049,8.551487923,38.36103058,1859.838166,
